ISIN,Price,Callable,Rating,Z_Spread
XS2529520715,102.321,Y,A-,-270.73472522216395
XS2592088236,102.265,Y,AA,-271.4237387182315
XS2726335099,101.7907,Y,AA,-271.71275045210524
FR001400EAY1,102.4866,N,A+,-271.8075014958971
BE6340849569,102.5151,Y,NR,-271.82694733182467
XS2634593938,102.2926,Y,A,-272.23258336369634
XS2617256149,102.594,N,AA-,-272.3910480679709
FR001400AY79,101.475,Y,BBB+,-272.45989621748055
XS2555198162,102.107,Y,AA-,-272.6537863198425
FR001400DTA3,102.59,Y,NR,-272.6679976891963
XS2583742585,102.193,Y,A-,-273.4984876206633
XS2634594076,102.3339,Y,A,-273.8317794937281
FR001400HU68,102.605,Y,NR,-273.99657448172815
XS2732952838,102.297,Y,BBB+,-274.0495606121994
BE6277215545,101.548,Y,A-,-275.4141381595165
XS2592088400,102.356,Y,AA,-275.5123272148762
XS2629470845,102.4856,Y,A,-275.6772714630802
DE000DL19WN3,101.3144,Y,BBB-,-275.77867935167876
XS2718201515,102.796,Y,NR,-276.2914420033505
XS2555198089,102.743,Y,AA-,-276.34911842040566
XS2632654161,102.4398,Y,A+,-276.5092087291517
XS2585932275,102.473,Y,BBB,-276.5986609287507
XS2203802462,101.369,Y,BBB,-276.6392994246509
XS2576245281,102.422,Y,BBB+,-276.7380703447955
FR001400CQ85,101.744,N,A+,-276.82472062955566
XS2560753936,102.4589,Y,BBB,-276.91985945060225
XS2528341501,102.2148,Y,BBB+,-276.9407060077043
XS2644423035,102.812,Y,A-,-277.4331866374005
XS2521013909,102.5773,N,BBB,-277.7326372351538
FR001400KKM2,102.737,Y,BBB+,-277.73448032193704
XS2565831943,102.663,N,A,-277.76391591749893
FR001400ASK0,102.518,Y,NR,-278.20611170540445
XS2487052487,103.032,Y,A,-278.2201008106325
XS2588099981,102.07,N,AA,-278.223920417051
XS2629468278,102.7119,Y,A,-278.6527940408643
XS2583742239,102.899,Y,A-,-278.8825625973776
XS2575555938,101.1122,Y,A,-278.93439605373277
ES0224244097,102.465,Y,NR,-279.0764297936243
XS2589828941,103.031,Y,BBB+,-279.0838935463664
FR001400FBR0,103.062,N,A-,-279.13374839522646
XS2557526345,102.7506,Y,A-,-279.51223402911313
XS2588859376,100.2778,N,A+,-279.6961590295884
FR001400CFW8,102.668,N,A-,-280.02679290411686
FR001400E7I7,102.8769,N,A+,-280.1255186127879
XS2610209129,102.7775,Y,BBB-,-280.50815393687935
XS2572989817,102.0692,N,A+,-280.5852909829617
XS2625136531,103.121,Y,BBB,-280.6325015398861
XS2629470761,100.4471,Y,A,-280.68312571764363
XS2296203123,101.9325,Y,BBB-,-280.8164474643357
XS2572476864,102.821,N,AA+,-281.0130230324515
XS2731506841,103.201,N,AA-,-281.045917697835
XS2525226622,101.7906,Y,BBB+,-281.84986222538686
XS2625968693,101.121,N,A,-281.99964042297046
BE6343825251,103.248,Y,NR,-282.4192369615419
XS2717310945,103.281,Y,AA-,-282.4336825736755
XS2583741934,101.214,Y,A-,-282.7417316099915
DE000A30VJZ6,103.318,Y,A+,-282.97235110782816
FR001400DY43,103.261,Y,BBB+,-283.0427237996756
XS2490187759,101.434,Y,BBB,-283.0699951798655
XS2534785865,101.8716,N,A,-283.08138563567536
FR001400IJT3,102.2011,Y,NR,-283.30075858105306
XS2655852726,103.3019,Y,BBB+,-283.4103807999477
XS1562614831,101.35,N,BBB+,-283.43301213140194
XS2582814039,103.1872,Y,BBB,-283.510199497709
XS2148370211,102.302,Y,A+,-284.11496639255495
XS2589790109,103.252,Y,AA-,-284.2772818043387
XS2615183501,102.9687,Y,NR,-284.8035140528519
XS2722162315,103.446,Y,BBB-,-284.94453044497584
FR001400E7J5,101.787,N,A+,-285.2760205809366
XS2573807778,103.494,Y,A+,-285.2850447404831
XS2577874782,103.4496,Y,BBB,-285.3897635035331
XS2574873183,103.317,Y,BBB+,-285.64198966992967
XS2596537972,102.135,Y,BBB+,-285.6600561451013
XS2595036554,103.4,Y,A,-285.92148260854947
FR001400FB06,102.218,N,A+,-285.97499141412413
XS2562879192,100.932,Y,BBB+,-286.68342770946765
XS2726331932,102.0428,Y,AA,-286.98448737326106
XS2726263911,103.7998,Y,BBB+,-287.0179132831765
XS2555196463,102.24,Y,AA-,-287.0939561183473
XS0875797515,102.225,N,BBB+,-287.25301246324335
XS2561748711,103.436,N,AA-,-287.9613878743008
XS2491738949,101.999,N,BBB+,-288.06724560807834
XS2631867533,103.465,Y,A-,-288.26190932962
DE000A3LH6U5,103.543,N,A,-288.27792623420936
XS2524143554,101.9377,Y,BBB+,-288.47143321088737
BE6338167909,102.082,N,AA,-288.87194989017377
XS2491542457,103.697,Y,A-,-289.0191444407401
XS2528323780,101.9582,N,A,-289.141633542376
XS1725580622,101.9456,Y,BBB,-289.3937915106798
XS2558972415,101.969,Y,BBB,-290.3365082265016
XS2607193435,102.944,Y,BBB+,-290.78084294916744
XS2524746687,102.561,Y,BBB,-290.9411969258299
XS1941841311,102.999,N,BBB+,-291.43148648551283
XS2592516210,103.608,Y,NR,-291.5507266244101
DE000A3514F3,103.8872,Y,NR,-291.5790611974939
XS2681384041,103.948,Y,A-,-291.75234034402877
DE000A30VPM1,103.923,Y,NR,-291.7957953932244
XS2587306403,102.323,Y,NR,-292.5173086058238
XS2623868994,103.18,Y,NR,-292.7848480836172
XS2528341766,104.0172,Y,BBB+,-293.17282937317924
XS2575965327,103.376,N,AA,-293.2351690264841
XS2576067081,104.078,Y,BBB,-293.33777540354293
XS2598649254,102.9942,Y,NR,-293.3388685920766
FR001400M6L3,103.188,Y,AA,-293.3464309070393
XS2616008970,103.3615,Y,NR,-293.42462877129526
XS2694995163,102.9068,Y,NR,-293.8987498151872
XS2528311348,104.2204,N,A,-294.98586837569593
FR001400E797,104.269,N,A+,-295.01402219452814
XS2725957042,103.876,Y,NR,-295.1689659089516
XS2631848665,103.8741,Y,BBB+,-295.2742333171661
XS2072829794,103.509,Y,A-,-295.4474203562191
FR001400HCR4,104.0003,N,A+,-296.4029736875512
XS2648077274,104.589,Y,BBB+,-296.55859560906623
FR001400I5S6,103.1518,Y,NR,-296.56416657743745
XS2638080452,103.962,Y,BBB,-296.6553939132568
XS2613162424,103.96,Y,A-,-297.53868570827774
XS2728560959,104.5406,Y,BBB-,-298.01093242948707
XS2536362622,104.4564,Y,A-,-298.05618696312126
XS2633317701,104.412,N,BBB,-298.1352102247419
XS2726263325,103.9654,Y,BBB+,-298.1964540940946
XS2621007231,103.096,Y,A-,-298.30227059146284
FR001400KHZ0,101.9361,Y,NR,-298.41431341493967
XS2673437484,103.6161,N,A+,-298.7504278639791
XS2723549361,103.909,Y,BBB+,-299.1349325923251
FR001400IBM5,104.12,Y,A-,-299.20931463335216
FR001400LY92,103.4327,Y,BBB+,-299.3124732810892
XS2580271596,103.527,Y,A,-299.5360670971497
FR001400F7K2,104.614,N,A+,-299.575110946859
XS2574873266,102.265,Y,BBB+,-299.67945518378514
XS2593105476,104.3623,Y,A+,-299.7878956594152
DE000A351ZT4,104.596,Y,NR,-299.81074807865826
XS2597110027,103.615,Y,BBB,-299.87358373007186
XS2575973776,103.177,Y,BBB,-300.52973777674816
XS2599779597,104.671,Y,NR,-300.67600175015565
XS2488809612,104.278,Y,BB+,-300.8234910287856
XS2681383662,102.875,Y,A-,-301.047962697884
FR001400IG08,104.7565,N,A+,-301.06580163348104
XS2536364081,102.2471,Y,A-,-301.13936011322846
XS2590758665,104.1756,Y,BBB,-301.3131088351387
FR001400M6K5,101.41,Y,AA,-301.4029977547192
XS2579324869,102.597,N,A,-301.62929654015653
FR001400MCE2,104.883,N,A+,-302.01439676044487
XS2538368221,103.4613,Y,NR,-302.03644737845445
XS2717309855,103.603,Y,AA-,-302.11795374798623
XS2595410775,102.3923,Y,AA-,-302.1468997611167
XS2626343375,101.623,Y,A,-302.25268869915675
XS2675685700,104.3547,Y,BBB+,-302.3687035181761
XS2678191904,105.265,Y,NR,-302.5845292582408
FR001400F0V4,103.789,Y,A+,-302.6242726714164
XS2655865546,104.0405,N,A+,-302.6315533427529
XS2673547746,104.829,Y,BBB+,-302.6388366304318
XS1733289406,102.5371,Y,BBB+,-302.71150208973324
XS0229567440,105.4562,N,A-,-302.71961982703164
XS2542914986,103.7225,Y,BBB,-302.8992615849497
XS2610788569,103.82,Y,A,-302.90050827009907
XS2605914105,103.342,Y,BBB,-302.9907302888418
XS2623221228,103.538,N,A-,-303.0979021949561
XS2726461986,104.122,Y,BBB+,-303.230647581276
XS2491664137,103.4404,Y,BBB-,-303.39202395060823
XS1821883102,101.915,N,A-,-303.43630592791453
XS2678226114,103.993,Y,NR,-303.53426755509827
XS2621007660,104.959,Y,A-,-304.4393146860446
XS2648077191,104.435,Y,BBB+,-304.65471894745366
XS2614623978,105.003,Y,BBB+,-304.96744587102904
XS2698773913,105.1557,N,A,-305.1637414048156
XS2590758822,105.213,Y,BBB,-305.54153004969544
XS2595417945,105.324,Y,BBB+,-305.7432767396525
XS2715302001,105.167,Y,BBB+,-305.91984974460433
DE000A3514E6,102.999,Y,NR,-305.94950748580726
XS2657613720,102.471,N,A-,-305.97397595366203
XS2673536541,103.393,Y,BBB+,-305.97521755826136
XS2626007939,105.477,Y,BBB+,-306.13621988453076
XS2629470506,101.892,Y,A,-306.5889687486604
XS2530034649,103.794,N,A,-307.57399002194535
XS2583600791,102.773,N,A,-307.6386019438106
FR001400IIT5,101.363,Y,NR,-307.9576717352495
BE0002938190,105.2555,Y,NR,-308.37441611213296
XS2579319513,102.601,N,NR,-308.6007846663757
XS2728561098,103.9158,Y,BBB-,-308.7559290078735
FR001400MLN4,104.4336,Y,BBB,-308.77262601706514
XS2552369469,103.0138,Y,NR,-308.82781783200977
XS2597677090,104.9972,Y,A-,-308.8533678543588
XS2673433814,105.2236,N,A+,-308.8701405582121
XS2613209670,105.348,Y,BBB+,-309.27313749095276
XS2726262863,102.519,Y,BBB+,-309.78614302725396
XS2631869232,105.4067,Y,BBB,-309.8795872529524
XS2595412631,105.342,Y,AA-,-310.03830677105776
XS2695011978,103.497,Y,BBB,-310.175387381332
FR001400LZO4,105.5941,Y,NR,-310.7525834863467
XS2675225531,105.4287,Y,BBB,-311.0774383505807
AT0000A32562,104.1871,Y,A,-311.22644872619543
XS2676395317,105.326,Y,NR,-311.3815501781865
FR001400EHG3,104.1532,Y,BBB,-311.6071727686188
FR001400DZN3,104.1284,N,A+,-311.86922964337066
FR001400M4O2,105.7776,N,A-,-312.1166962012798
FR001400E946,105.663,N,A,-313.28622772466963
AT0000A2XST0,105.538,Y,NR,-313.32575487894655
FR001400FBN9,102.882,N,A-,-313.3298071457776
FR001400G3A1,102.96,Y,A+,-313.4178118917591
XS2604699327,103.8489,N,BBB+,-313.4882255252888
XS2698773830,103.6121,N,A,-313.5971929296863
FR001400I4X9,105.783,N,A+,-313.86528696662236
XS2629064267,103.9175,Y,BBB-,-314.2822576276188
FR001400KY44,105.2902,Y,A+,-314.8078977139582
FR001400LUK3,105.253,Y,NR,-314.8862846847586
FR001400F083,105.8367,N,BBB+,-315.00568781977694
XS2628785466,104.113,Y,BBB,-315.18556823899746
XS2624503509,105.8232,Y,BBB+,-315.26166528168307
XS2593105393,101.7367,Y,A+,-315.6237937803437
XS2648080229,105.907,Y,BBB+,-315.88915659857105
XS1989380172,104.2676,N,A-,-316.40247260814874
XS2626022573,103.1876,Y,BBB,-316.4288455156036
XS2575952937,104.414,N,AA-,-316.4871442889794
XS2554488978,103.0293,N,BBB+,-316.67149404858685
XS2537251170,104.7277,Y,A+,-316.8514348634848
FR001400KZZ2,105.1817,N,A+,-316.9189319506581
XS2621757744,105.089,Y,BBB+,-317.14216326937793
XS2676395408,106.895,Y,NR,-317.74860180702547
DE000A351ZS6,104.094,Y,NR,-318.30974001482497
XS2589820294,106.571,Y,A-,-318.520438650162
XS2725959683,104.236,Y,BBB+,-318.5321659758166
XS2572996606,104.5171,N,A-,-318.8307403931126
XS2530444624,102.467,Y,BBB-,-319.25441178166943
XS2551280436,102.7991,N,AA,-320.49859080618506
FR001400KO38,105.0695,N,A+,-320.7823922206647
XS2582860909,104.1309,Y,BBB-,-320.9569486540753
XS2617457127,105.504,N,BBB,-321.15304372821385
XS2597994065,105.326,Y,BBB-,-321.4212874404588
XS2715297672,101.979,Y,BBB,-321.7874213004045
XS2589713614,106.448,N,A,-321.80805301714054
XS2676863355,105.5492,Y,BBB+,-322.1345446876581
XS2592301365,105.2577,Y,BBB-,-322.15692319316673
FR001400I186,103.442,N,A+,-322.2305002672827
FR001400H9B5,104.856,Y,A-,-322.2368785824178
XS2630117328,103.173,Y,BBB,-322.68760325310245
XS2715941949,106.6038,Y,BBB,-322.8287934829628
XS2554489513,104.972,N,BBB+,-323.2627412593801
XS2577384691,104.6446,Y,BBB-,-323.3487969361929
XS1881005117,104.1175,N,NR,-323.5098020980965
XS2595418166,104.691,Y,BBB+,-323.77008218957195
FR001400HQM5,101.8608,Y,NR,-323.8202309990545
XS2595418596,105.967,Y,A-,-323.95613803229134
FR001400ION6,104.8641,Y,NR,-324.1257630360521
FR001400HMF8,104.9889,N,A-,-324.1279643816674
XS2575952697,103.111,N,A+,-324.1783978496438
DE000CZ40LW5,102.105,N,BBB-,-324.2514349165962
DK0030045703,103.68,N,A-,-324.56122842339647
XS2597696124,103.304,Y,AA-,-324.7271019112494
XS2597093009,104.523,N,A+,-324.82572658723996
DE000A3LHK80,103.377,Y,BBB,-325.0426833848122
FR001400GGZ0,104.2415,N,A+,-325.15004310665523
XS2616008541,101.405,Y,NR,-325.1550287957853
XS2626288257,105.5866,Y,BBB,-325.3373537077824
FR001400IFX3,103.227,N,A+,-325.3383835593544
XS2596458591,105.4746,Y,BBB+,-325.40991913188196
XS2619751576,103.498,N,AA-,-325.7438231533943
FR001400DZO1,106.598,N,A,-325.7554828658838
XS2723549528,101.51,Y,BBB+,-325.8045313100161
XS2498554992,102.475,N,A-,-325.9360761428504
PTEDPUOM0008,103.336,Y,BBB,-326.2357786525665
XS2587352340,104.1089,Y,BBB,-326.5440692245226
FR001400D0F9,103.725,Y,NR,-326.54694162656756
FR001400MDV4,106.2929,Y,NR,-326.794083998111
XS2729836234,104.262,Y,BBB-,-327.30453138216205
XS2607040958,104.8819,Y,BBB+,-327.89705345754845
XS2699159351,106.273,Y,BBB,-327.9445031365182
XS2528858033,102.76,Y,A-,-328.9842679249617
XS2635622595,103.702,N,AA-,-329.04771315593814
XS2699159278,104.2332,Y,BBB,-329.33279410946835
XS2724457457,104.399,N,BB+,-329.40711850207305
XS2715940891,104.9826,Y,BBB,-329.6171434200236
FR001400F1U4,103.823,Y,A-,-329.8932285532684
XS2698045130,103.75,Y,NR,-330.022677372967
FR001400IJ13,107.208,Y,BBB+,-330.4915651478207
XS2550881143,105.484,Y,BBB+,-330.6067955659681
XS2601459162,104.286,Y,BBB-,-330.77153906347735
XS2672967234,103.699,Y,NR,-330.79049657987747
XS2540585564,101.3551,Y,NR,-330.91623425507083
FR001400JEA2,101.778,Y,BBB+,-331.0355202155062
XS2575971994,103.2799,N,BBB+,-331.1580096200951
XS2536502227,104.611,Y,A-,-331.68027583445945
FR001400GDF9,105.231,N,A+,-331.925709137422
FR001400M2R9,105.1878,Y,BBB+,-332.50190841552353
XS2595418323,104.287,Y,A-,-332.5302015948047
XS2494945939,102.1825,Y,BBB,-332.84420311035234
XS2535725159,106.9,Y,NR,-333.1618012680405
XS2573569576,105.173,Y,A+,-333.31945836813475
XS2676395077,104.678,Y,NR,-333.4379113259872
XS2595418679,108.094,Y,A-,-333.7861633333171
ES0224244089,102.2621,Y,BBB-,-333.78834983624284
XS2617456582,103.712,N,BBB,-333.84283842897156
XS2535724772,102.552,Y,NR,-334.3333457686425
XS2715276163,102.421,N,AA,-334.8537019146404
XS2726256113,107.7594,N,A,-334.88171778602
XS2694874533,106.611,N,A-,-335.06139216075064
FR001400LCK1,105.243,Y,NR,-335.08006252178217
XS2679904685,105.613,Y,A-,-335.4084893767668
XS2696749626,102.292,N,A+,-335.7066481688563
AT0000A34QR4,104.7873,Y,A,-335.9763349612049
DE000A3K5HW7,107.1723,N,BBB,-336.0757096119435
XS2598332133,103.2536,Y,NR,-336.08992102820116
XS2680745382,107.6166,Y,BBB,-336.1395908778415
XS2613658041,103.745,Y,A-,-336.24201081684845
XS2547609433,104.9001,Y,NR,-336.3726239440585
FR001400DZM5,103.207,N,A,-336.79118932133997
DE000A30VQ09,103.258,N,A,-337.1077711886006
FR001400M6G3,104.4561,N,A,-337.2330466808566
XS2577396430,103.29,Y,BBB-,-337.245825949244
XS2536941656,105.454,N,BBB+,-337.26124781585986
XS2644410214,103.3292,Y,BBB-,-337.2890795979336
CH1236363391,105.381,Y,A-,-337.6031613919905
XS2494946820,105.5206,Y,BBB,-337.8255177413861
BE0002987684,104.497,Y,A-,-337.9000730983792
XS2557084733,108.516,N,BBB+,-337.97634247313255
XS2723593187,105.0706,Y,BBB,-338.53756372071933
XS2672452237,102.046,Y,BBB,-338.5631298519542
XS2641164491,104.96,N,BBB+,-338.58716096680166
XS2634826031,105.778,N,A+,-338.6064525952147
XS2680945479,106.009,N,BBB,-338.6969893290905
XS2676814499,105.995,N,A,-338.8704871269798
FR001400AK26,102.1494,Y,BBB-,-339.0194278426008
ES0343307023,102.102,Y,A-,-339.72139007136184
XS2637963146,101.924,N,A+,-339.74707978990756
XS2606297864,103.765,N,AA-,-339.87961489311044
XS2654098222,105.711,Y,NR,-340.1644474359514
XS2676818482,104.552,Y,NR,-340.2701513645226
XS2648076896,102.604,Y,BBB+,-340.59009578977276
BE0002951326,107.1769,N,A-,-341.5672549004161
XS2550898204,108.7167,Y,BBB+,-342.25392295615
FR001400J2V6,104.175,N,A+,-342.3385533189879
FR001400DNF5,111.646,Y,A-,-342.4257057244898
XS2644240975,108.0783,Y,BBB-,-342.5535697996964
FR001400LWN3,107.229,N,A-,-342.6500150865601
XS2643673952,107.2463,Y,BBB+,-342.9464877489009
XS2625194811,108.038,Y,A,-343.0605747844028
XS2717378231,106.2059,Y,BBB,-343.5305936666294
FR001400F323,108.134,N,BBB+,-343.8447908356583
DE000A3LJPA8,108.336,N,BBB,-343.8766078745216
FR001400LZI6,107.328,Y,A-,-344.0775792771224
XS2717300391,104.6724,N,AA-,-344.3500166838212
BE0002935162,105.03,Y,A-,-344.49361373402473
ES0213679OO6,105.0924,Y,A-,-345.33716636775085
XS2531479462,102.122,N,NR,-345.46368025308834
FR001400M8T2,101.8838,N,A-,-345.4717569047528
FR001400IDW0,102.6997,N,A,-345.7491462201452
XS2622275886,102.3341,Y,BBB,-345.8228659982094
XS2577054716,102.1249,N,A,-345.87333265535375
FR0013203734,104.589,Y,NR,-345.93272843001455
XS2680745119,102.9547,Y,BBB,-345.99753891449893
XS2717291970,106.592,Y,A+,-346.1297274653711
XS2704918478,107.2089,Y,NR,-346.51265475993534
XS2624977554,108.509,Y,A-,-346.55958988932565
FR001400M998,105.431,Y,BBB-,-346.8749063420292
XS2712746960,101.8065,N,AA-,-347.1662138260568
XS2555220941,107.2911,Y,A-,-347.43573601876625
XS2588885025,103.796,Y,BBB,-347.50130883674643
XS2618906585,104.085,N,A,-347.7251510595155
XS2561647368,106.735,N,BBB,-347.7641936418526
XS2553798443,101.843,N,A,-347.9145237625617
FR001400FB22,105.9287,Y,BBB,-348.05053543679156
XS2676305779,106.482,N,A,-348.0950791472595
XS2526486159,108.213,Y,BBB,-348.2501011333599
FI4000523550,102.3407,Y,NR,-348.2671500706956
XS2555220867,105.056,Y,A-,-348.67252877029574
XS2622275969,106.948,Y,BBB,-349.2858000943864
FR001400DCZ6,103.7122,Y,A-,-349.373094315278
FR001400DNG3,107.857,Y,A-,-349.4830784479907
XS2555221246,109.4406,Y,A-,-349.57035931313516
XS1550988643,103.7255,Y,BBB,-349.6115401451149
XS2589712996,104.218,N,A,-350.50182123618333
FR001400M6F5,106.8762,Y,BBB,-350.5134960212536
XS2634687912,104.147,Y,A+,-350.59342801264035
XS2613658710,104.8313,N,BBB+,-350.6328623049596
XS2696780464,106.758,N,A+,-351.1063038199665
XS2628821873,102.783,N,A+,-351.3558986304843
XS2618690981,104.185,N,A,-351.42810635646543
XS2546781555,102.606,N,AA-,-351.48005593731585
XS2694872594,105.249,N,A-,-351.6938006382654
XS2576255249,103.773,N,A+,-352.1009514218676
XS2588986997,105.8932,Y,BBB,-352.5457947129485
FR001400F075,104.4953,N,BBB+,-352.737360420314
XS2621539910,108.313,Y,A-,-352.7564287132185
XS2721465271,109.217,Y,BBB,-353.16404281269615
XS2644756608,104.4732,N,A+,-353.31402136275045
FR001400F6E7,102.235,N,A-,-353.79146279790564
DE000A30VTT8,104.358,Y,A+,-354.25175191777566
XS2636745882,109.0193,Y,BBB-,-354.4298295289186
FR001400G6Y4,105.297,Y,BBB+,-354.56255495385767
XS2643041721,102.97,N,AA-,-354.64451718575765
XS2586123965,103.14,N,BB+,-354.7463072771948
XS2607381436,102.141,Y,NR,-354.79348523913666
XS2560328648,103.625,Y,NR,-354.9478310590263
XS2532473555,105.703,Y,BBB,-356.6790776424163
XS2597114284,107.4934,Y,A-,-356.75754622715357
XS2596599147,104.073,Y,BBB,-356.81375434382676
CH1255915014,107.521,Y,A-,-356.96128734588075
FR001400DQ92,108.807,Y,NR,-357.24778057180265
XS2624976077,104.4262,Y,A-,-357.2566365481513
XS2583644146,104.474,N,BBB+,-357.7038712596164
XS2713671043,105.112,N,A,-358.0279526126365
XS2572496623,104.638,N,A,-358.05207157390936
XS2526881532,103.417,Y,BBB-,-358.077913417802
FR001400KY69,105.7565,Y,BBB,-358.28721248324956
XS2199351375,104.2517,Y,BBB,-359.37261061870197
XS2555218291,101.8149,Y,A-,-359.4652875553533
XS2676883114,106.7788,Y,BBB-,-359.4931072728108
XS2672418055,107.095,N,A,-359.97196958334905
XS1492580516,102.889,Y,NR,-360.02540074996426
XS2563002653,104.075,Y,BBB-,-360.0595170718662
XS2579897633,107.277,Y,BBB-,-360.1974775605709
XS2625985945,103.7661,N,BBB,-360.4162383980064
XS2613666739,106.9465,Y,A-,-361.9136648174986
XS2690137299,107.281,Y,A-,-361.9634384332603
XS2678749990,109.709,Y,BBB+,-362.8061002025878
DK0030512421,105.4795,N,A-,-362.8070230068732
XS2654097927,103.0731,Y,NR,-363.08512815369556
XS2723860990,105.304,Y,A-,-363.39718944862
XS2545206166,106.285,N,A,-363.6397499228801
XS2626289222,105.645,Y,A-,-364.40638716029355
XS2590759986,104.2636,Y,NR,-365.0039420932222
FR001400H2O3,102.285,Y,BBB,-365.0128241542256
XS2679878319,103.5168,N,A,-365.02601136231846
IT0005570988,105.6376,Y,BBB+,-365.28530411376903
FR001400M2G2,108.5346,Y,NR,-365.53763093235295
BE0002914951,104.114,Y,BBB,-365.61354433928574
XS2573712044,106.675,Y,A-,-365.7086304535978
XS2644969698,110.802,Y,A-,-366.1916583176809
XS2578472339,104.942,Y,BBB+,-366.3364300357415
XS2705604234,108.7733,N,A-,-366.82570239029127
XS2667124569,106.246,Y,A-,-367.18122311499474
FR001400DQ84,105.016,Y,NR,-367.2781354476239
XS2629485447,107.246,N,A,-367.71468119735937
XS2697483118,101.885,N,A+,-368.2160502331888
XS2715918020,103.886,Y,A-,-368.32206513323047
XS2569069375,104.162,Y,A-,-368.52517426480614
XS2717301365,105.4961,Y,BBB+,-368.86305765711654
XS2723556572,106.877,N,A-,-369.2697442926537
XS2618731256,107.238,Y,A-,-369.32046788938266
FR001400IEQ0,104.461,Y,BBB,-371.0644770684666
XS2595028536,104.4551,Y,A,-371.21672593051625
XS2673808486,103.5835,N,BBB+,-371.9543066338499
FR001400CRG6,104.9237,Y,BBB,-371.97827145573933
XS2545259876,103.387,Y,NR,-372.30069994339135
XS2560422581,110.4495,Y,BBB+,-372.3605450461229
XS2484502823,104.434,Y,NR,-372.4660404903209
XS2609970848,110.1879,Y,BBB+,-372.5451032680287
FR001400KZQ1,105.437,Y,BBB,-372.79419764791
XS2644969425,107.3651,Y,A-,-373.2050113446081
XS2698148702,105.6072,Y,A,-373.3443294815856
XS2679898184,107.516,Y,NR,-373.6181503641915
XS2594025814,104.0531,Y,NR,-373.82329053699397
XS2652072864,110.975,Y,BBB+,-374.0366250141002
BE0002900810,102.2176,Y,A-,-374.04439314788664
FR001400IDY6,110.9204,N,BBB-,-374.1938129449485
XS2582501925,106.855,Y,NR,-374.9213315962082
XS2610457967,110.592,Y,A,-375.11304205921135
XS2715957358,105.7144,Y,NR,-375.46263474044156
XS2637421848,106.4062,Y,A-,-375.5626726595448
XS2698998593,108.4337,Y,BBB-,-375.803176985397
PTGGDDOM0008,104.6825,Y,NR,-376.15459363464544
DE000A3LQ9S2,102.0415,Y,BBB,-376.45755365297657
XS2720896047,102.497,Y,NR,-377.21878569058157
FR001400GDJ1,107.2474,Y,BBB-,-378.1885794734622
XS2635428274,105.0781,Y,NR,-378.58770542863743
IT0005572166,104.21,N,BBB,-378.7351211588716
XS2668512515,105.4468,Y,BBB+,-379.0788350320027
XS2554997937,105.43,Y,NR,-379.13372393074064
ES0213679OP3,108.188,Y,BBB+,-379.31674626667
XS2548081053,111.0011,Y,A,-379.40874719800064
DE000A30VT06,106.824,Y,BBB+,-379.61511041012534
XS2662538425,106.737,Y,BBB+,-379.7958079885874
XS2076099865,106.459,N,A-,-380.0864922232529
XS2652069480,103.543,Y,A,-380.39599026853597
XS2677668357,105.1819,Y,BBB-,-381.50193894791454
CH1255915006,102.9342,Y,A-,-382.19258338743043
XS2577127967,104.658,Y,A-,-383.99067113369426
XS2597991988,102.9553,N,AA-,-384.1341147823909
XS0553728709,108.6433,N,BBB+,-384.3365547399305
FR001400B1L7,103.031,Y,BBB,-384.3759406845729
XS2623518821,104.737,Y,A-,-385.07558134595706
XS2684860203,106.528,Y,BBB,-386.0356376994613
FR0010014845,112.3887,N,BBB,-387.4489938645172
XS2643234011,108.3656,Y,BBB+,-387.6381009866513
FR001400L4V8,106.0065,N,A-,-388.0217441954074
CH1251998238,106.108,N,A,-388.19597551211575
XS2690050682,108.452,Y,A-,-388.75905639408876
XS2554745708,111.5761,Y,A-,-388.8584704259285
XS2550081454,102.7622,Y,A-,-389.05833046835187
XS2625196352,108.2571,N,BBB+,-389.15793711132255
DE000A30WF84,102.8223,N,NR,-389.203606505437
XS2550868801,103.792,Y,NR,-389.64487723022074
DE000A30VQB2,108.681,Y,BBB+,-389.97551731911756
DE000CZ43ZB3,103.0893,Y,BBB,-391.0138164001061
DE000HCB0BZ1,103.146,N,NR,-391.0450791079705
XS2597999452,103.0629,Y,BBB-,-391.7366453294127
FR001400F0H3,106.11,Y,BBB-,-392.1486344093993
AT0000A37249,105.618,Y,NR,-392.2195466297753
XS1428773763,105.4944,Y,BBB+,-392.3103167470199
AT000B122155,103.0857,N,NR,-392.87966459567014
XS2577053825,104.783,Y,BBB+,-392.9627084062988
XS2705604077,102.2411,Y,A-,-393.12382871263827
XS2558022591,104.463,Y,BBB,-393.153355177091
FR0011224963,103.19,N,BBB,-394.2335381746341
XS2552362704,107.768,N,A,-394.519920794749
FI4000562202,105.974,Y,NR,-395.14671923916546
XS2710354544,102.347,N,A+,-395.7125293643042
FR001400M2F4,105.985,Y,NR,-395.71701696154605
XS2616652637,112.753,Y,BBB,-396.3254846596338
XS2468390930,103.5468,Y,NR,-397.31423672853293
XS2596599063,103.146,Y,A-,-397.36913866047206
XS2673808726,110.653,N,BBB+,-398.52798254858476
XS2597113989,103.148,Y,A-,-399.0118388030499
FR001400KXW4,101.6224,Y,BBB,-399.766715665972
FR001400M8W6,113.154,Y,BBB+,-400.3241768425901
XS2529233814,104.217,N,BBB,-401.1915984662911
XS2548080832,104.5432,Y,A,-401.4305923312596
